ماشین,لپ تاپ,تلفن همراه
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پژو 206 صندوقدار', 'رنگ': 'زرد', 'کارکرد (کیلومتر)': 85519, 'سال ساخت': 1393, 'قیمت (تومان)': 686000000, 'توضیحات فروشنده': 'خودرو خانگی، استفاده درون\u200cشهری، بسیار تمیز و مرتب.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'بدون رنگ', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'HP Spectre x360', 'رنگ': 'سفید', 'سال ساخت': 2022, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 256, 'وضعیت فیزیکی': 'استفاده\u200cشده ولی سالم', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 579000000, 'توضیحات فروشنده': 'لپ\u200cتاپ شخصی، استفاده اندک، بدون هیچ تعمیر.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Samsung Galaxy S21', 'رنگ': 'مشکی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 26500000, 'توضیحات فروشنده': 'مناسب هدیه، ظاهر بسیار تمیز و شیک.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پژو 207i', 'رنگ': 'آبی', 'کارکرد (کیلومتر)': 162391, 'سال ساخت': 1400, 'قیمت (تومان)': 918000000, 'توضیحات فروشنده': 'فنی کاملاً سالم، کارکرد کم، بدون کوچکترین خرج.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Asus ROG Strix G15', 'رنگ': 'سفید', 'سال ساخت': 2024, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۷۰–۸۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'کامل (شارژر، کیف، دفترچه)', 'قیمت (تومان)': 864000000, 'توضیحات فروشنده': 'بدنه آلومینیومی، بسیار سبک و مقاوم.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Tecno Camon 19', 'رنگ': 'سبز', 'سال تولید': 2022, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 6200000, 'توضیحات فروشنده': 'دارای برچسب پشت و جلو، بدون خط.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'ساینا', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 65918, 'سال ساخت': 1400, 'قیمت (تومان)': 244000000, 'توضیحات فروشنده': 'تک صاحب، داخل کابین همانند صفر، بدون خط و خش.', 'وضعیت_موتور': 'سالم', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'بدون رنگ', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Apple MacBook Air M1', 'رنگ': 'قرمز', 'سال ساخت': 2020, 'حافظه RAM (گیگابایت)': 8, 'حافظه ذخیره\u200cسازی (گیگابایت)': 256, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 522000000, 'توضیحات فروشنده': 'SSD پلمپ، حافظه بالا، شتاب فوق\u200cالعاده.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Motorola G82', 'رنگ': 'آبی', 'سال تولید': 2022, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'فقط شارژر و جعبه', 'قیمت (تومان)': 11700000, 'توضیحات فروشنده': 'تمامی لوازم فابریک، باتری تازه تعویض شده.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'ساینا S', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 82984, 'سال ساخت': 1401, 'قیمت (تومان)': 302000000, 'توضیحات فروشنده': 'داخل کابین بدون خط، سقف و ستون سالم، کولر یخ.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Asus ZenBook 14', 'رنگ': 'مشکی', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 8, 'حافظه ذخیره\u200cسازی (گیگابایت)': 256, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 558000000, 'توضیحات فروشنده': 'برای برنامه\u200cنویسی و گیمینگ مناسب.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Samsung Galaxy S21', 'رنگ': 'طلایی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'فقط شارژر و جعبه', 'قیمت (تومان)': 18200000, 'توضیحات فروشنده': 'بدون هیچ هزینه اضافه، فقط استفاده کن.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'هایما S7', 'رنگ': 'قرمز', 'کارکرد (کیلومتر)': 12651, 'سال ساخت': 1397, 'قیمت (تومان)': 2851000000, 'توضیحات فروشنده': 'بدنه بدون رنگ، فقط یک خط سطحی، موتور بسیار نرم و روان.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Apple MacBook Air M1', 'رنگ': 'خاکستری', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 8, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 663000000, 'توضیحات فروشنده': 'فروش فوری، فقط تماس، قیمت مناسب.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Nokia 5.4', 'رنگ': 'سبز', 'سال تولید': 2021, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'فقط شارژر و جعبه', 'قیمت (تومان)': 7200000, 'توضیحات فروشنده': 'باطری سالم، یکبار هم باز نشده.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'تندر 90', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 135287, 'سال ساخت': 1394, 'قیمت (تومان)': 1089000000, 'توضیحات فروشنده': 'داخل کابین بدون خط، سقف و ستون سالم، کولر یخ.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Microsoft Surface Pro 7', 'رنگ': 'سفید', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 8, 'حافظه ذخیره\u200cسازی (گیگابایت)': 256, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۷۰–۸۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 545000000, 'توضیحات فروشنده': 'فقط یک لکه رنگ جزئی روی قاب، فنی سالم.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Honor X9a', 'رنگ': 'آبی', 'سال تولید': 2023, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 14000000, 'توضیحات فروشنده': 'بدون هیچ هزینه اضافه، فقط استفاده کن.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'برلیانس H330', 'رنگ': 'سفید', 'کارکرد (کیلومتر)': 51000, 'سال ساخت': 1397, 'قیمت (تومان)': 1039000000, 'توضیحات فروشنده': 'تمامی لوازم فابریک، داخل بسیار تمیز، بدون پارگی در صندلی.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Apple MacBook Pro 14', 'رنگ': 'قرمز', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'استفاده\u200cشده ولی سالم', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'فقط شارژر', 'قیمت (تومان)': 850000000, 'توضیحات فروشنده': 'بدنه آلومینیومی، بسیار سبک و مقاوم.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'iPhone 13', 'رنگ': 'طلایی', 'سال تولید': 2022, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 32100000, 'توضیحات فروشنده': 'بدون هیچ تعمیر، تمام قسمت\u200cها اورجینال.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'رانا پلاس', 'رنگ': 'سفید', 'کارکرد (کیلومتر)': 109967, 'سال ساخت': 1400, 'قیمت (تومان)': 987000000, 'توضیحات فروشنده': 'خودرو خانگی، استفاده درون\u200cشهری، بسیار تمیز و مرتب.', 'وضعیت_موتور': 'سالم', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'LG Gram 17', 'رنگ': 'خاکستری', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 556000000, 'توضیحات فروشنده': 'همراه با کیف و شارژر اصلی، باتری تازه سرویس شده.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Samsung Galaxy M31', 'رنگ': 'آبی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'استفاده شده ولی سالم', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 9200000, 'توضیحات فروشنده': 'بدون حتی یک ضربه، مشابه آکبند.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پژو پارس TU5', 'رنگ': 'نقره\u200cای', 'کارکرد (کیلومتر)': 17554, 'سال ساخت': 1400, 'قیمت (تومان)': 521000000, 'توضیحات فروشنده': 'استفاده بسیار کم، پارکینگ شخصی، مناسب مصرف\u200cکننده.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Lenovo Legion 5', 'رنگ': 'نقره\u200cای', 'سال ساخت': 2023, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 731000000, 'توضیحات فروشنده': 'آکبند بازشده، ضمانت باقی\u200cمانده دارد.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Sony Xperia 10 III', 'رنگ': 'سفید', 'سال تولید': 2021, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'قاب پشت ترک خورده', 'سلامت باتری': '۸۰ تا ۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 19400000, 'توضیحات فروشنده': 'دارای هندزفری اصلی و آداپتور سریع.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'تیبا', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 118704, 'سال ساخت': 1394, 'قیمت (تومان)': 455000000, 'توضیحات فروشنده': 'شیشه\u200cها دودی مجاز، بیمه و معاینه فنی معتبر.', 'وضعیت_موتور': 'سالم', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Dell XPS 13', 'رنگ': 'قرمز', 'سال ساخت': 2024, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'استفاده\u200cشده ولی سالم', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 336000000, 'توضیحات فروشنده': 'سیستم خنک\u200cکنندگی ارتقا یافته، پردازنده سالم.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'iPhone SE (2020)', 'رنگ': 'سبز', 'سال تولید': 2020, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط شارژر و جعبه', 'قیمت (تومان)': 13400000, 'توضیحات فروشنده': 'فقط برای تماس و پیامک استفاده شده.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'هایما S7', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 92355, 'سال ساخت': 1398, 'قیمت (تومان)': 4429000000, 'توضیحات فروشنده': 'فقط یک لکه رنگ روی درب، موتور پلمپ، داخل کابین تمیز.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Acer Nitro 5', 'رنگ': 'آبی', 'سال ساخت': 2020, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'آکبند', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'فقط شارژر', 'قیمت (تومان)': 469000000, 'توضیحات فروشنده': 'صفحه\u200cکلید بدون فرسایش، تاچ\u200cپد دقیق.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Realme 9', 'رنگ': 'سبز', 'سال تولید': 2022, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 9300000, 'توضیحات فروشنده': 'بدون هیچ هزینه اضافه، فقط استفاده کن.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پژو 207i', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 27649, 'سال ساخت': 1400, 'قیمت (تومان)': 1398000000, 'توضیحات فروشنده': 'رنگ فابریک کارخانه، لاستیک\u200cها نو، تمام سرویس\u200cها انجام شده.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Huawei MateBook D 14', 'رنگ': 'آبی', 'سال ساخت': 2022, 'حافظه RAM (گیگابایت)': 8, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'آکبند', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 429000000, 'توضیحات فروشنده': 'کارکرد کم، جعبه و متعلقات کامل.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Tecno Spark 10', 'رنگ': 'نقره\u200cای', 'سال تولید': 2023, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 3800000, 'توضیحات فروشنده': 'فقط برای تماس و پیامک استفاده شده.'}"
